"Time","Ciudad Vieja","Punta Carretas","Curva de Maroñas","La Blanqueada","Prado","Lezica","Casavalle","Carrasco","Manga","Cerro","Malvín","La Esperanza","Santiago Vázquez","Colón","Paso de la Arena"
2024-12-06 08:26:05,,,,,,,,,,,,25.15,,,
2024-12-06 08:26:20,,,,,,,,,,,,,,0.00,
2024-12-06 08:26:38,,,,,,,,,,,,,,,18.80
2024-12-06 08:26:39,,26.92,,,,,,,,,,,,,
2024-12-06 08:26:40,,,0.00,,,,,,,,,,,,
2024-12-06 08:26:54,,,,22.61,,,,,,,,,,,
2024-12-06 08:27:14,0.60,,,,,,,,,,,,,,
2024-12-06 08:27:27,,,,,,,,,18.03,,,,,,
2024-12-06 08:29:04,,,,,,,0.00,,,,,,,,
2024-12-06 08:30:00,,,,,,,,,,,,,3.30,,
2024-12-06 08:30:07,,,,,,,,29.46,,,,,,,
2024-12-06 08:30:24,,,,,,,,,,24.89,,,,,
2024-12-06 08:30:32,,,,,25.65,,,,,,,,,,
2024-12-06 08:30:40,,,,,,25.65,,,,,,,,,
2024-12-06 08:31:01,,,,,,,,,,,0.00,,,,
2024-12-06 08:31:05,,,,,,,,,,,,25.40,,,
2024-12-06 08:31:20,,,,,,,,,,,,,,0.00,
2024-12-06 08:31:38,,,,,,,,,,,,,,,18.80
2024-12-06 08:31:39,,26.92,,,,,,,,,,,,,
2024-12-06 08:31:40,,,0.00,,,,,,,,,,,,
2024-12-06 08:31:54,,,,22.61,,,,,,,,,,,
2024-12-06 08:32:13,0.80,,,,,,,,,,,,,,
2024-12-06 08:32:27,,,,,,,,,18.29,,,,,,
2024-12-06 08:34:04,,,,,,,0.00,,,,,,,,
2024-12-06 08:35:03,,,,,,,,,,,,,3.30,,
2024-12-06 08:35:07,,,,,,,,29.72,,,,,,,
2024-12-06 08:35:24,,,,,,,,,,25.15,,,,,
2024-12-06 08:35:32,,,,,25.65,,,,,,,,,,
2024-12-06 08:35:40,,,,,,25.65,,,,,,,,,
2024-12-06 08:36:01,,,,,,,,,,,0.00,,,,
2024-12-06 08:36:05,,,,,,,,,,,,25.40,,,
2024-12-06 08:36:20,,,,,,,,,,,,,,0.00,
2024-12-06 08:36:38,,,,,,,,,,,,,,,18.80
2024-12-06 08:36:39,,26.92,,,,,,,,,,,,,
2024-12-06 08:36:40,,,0.00,,,,,,,,,,,,
2024-12-06 08:36:54,,,,22.86,,,,,,,,,,,
2024-12-06 08:37:14,0.80,,,,,,,,,,,,,,
2024-12-06 08:37:27,,,,,,,,,18.54,,,,,,
2024-12-06 08:39:04,,,,,,,0.00,,,,,,,,
2024-12-06 08:40:03,,,,,,,,,,,,,3.30,,
2024-12-06 08:40:07,,,,,,,,29.72,,,,,,,
2024-12-06 08:40:25,,,,,,,,,,25.15,,,,,
2024-12-06 08:40:32,,,,,25.65,,,,,,,,,,
2024-12-06 08:40:40,,,,,,25.65,,,,,,,,,
2024-12-06 08:41:01,,,,,,,,,,,0.00,,,,
2024-12-06 08:41:05,,,,,,,,,,,,25.65,,,
2024-12-06 08:41:21,,,,,,,,,,,,,,0.00,
2024-12-06 08:41:38,,,,,,,,,,,,,,,18.80
2024-12-06 08:41:39,,26.92,,,,,,,,,,,,,
2024-12-06 08:41:40,,,0.00,,,,,,,,,,,,
2024-12-06 08:41:54,,,,22.86,,,,,,,,,,,
2024-12-06 08:42:14,0.80,,,,,,,,,,,,,,
2024-12-06 08:42:27,,,,,,,,,18.54,,,,,,
2024-12-06 08:44:04,,,,,,,0.00,,,,,,,,
2024-12-06 08:45:03,,,,,,,,,,,,,3.30,,
2024-12-06 08:45:07,,,,,,,,29.72,,,,,,,
2024-12-06 08:45:25,,,,,,,,,,25.15,,,,,
2024-12-06 08:45:32,,,,,25.65,,,,,,,,,,
2024-12-06 08:45:41,,,,,,25.91,,,,,,,,,
2024-12-06 08:46:01,,,,,,,,,,,0.00,,,,
2024-12-06 08:46:05,,,,,,,,,,,,25.91,,,
2024-12-06 08:46:21,,,,,,,,,,,,,,0.00,
2024-12-06 08:46:38,,,,,,,,,,,,,,,19.05
2024-12-06 08:46:39,,26.92,,,,,,,,,,,,,
2024-12-06 08:46:40,,,0.00,,,,,,,,,,,,
2024-12-06 08:46:54,,,,22.86,,,,,,,,,,,
2024-12-06 08:47:14,0.80,,,,,,,,,,,,,,
2024-12-06 08:47:27,,,,,,,,,18.54,,,,,,
2024-12-06 08:49:05,,,,,,,0.00,,,,,,,,
2024-12-06 08:50:04,,,,,,,,,,,,,3.30,,
2024-12-06 08:50:07,,,,,,,,29.97,,,,,,,
2024-12-06 08:50:25,,,,,,,,,,25.15,,,,,
2024-12-06 08:50:32,,,,,25.91,,,,,,,,,,
2024-12-06 08:50:41,,,,,,25.91,,,,,,,,,
2024-12-06 08:51:02,,,,,,,,,,,0.00,,,,
2024-12-06 08:51:05,,,,,,,,,,,,25.91,,,
2024-12-06 08:51:21,,,,,,,,,,,,,,0.00,
2024-12-06 08:51:38,,,,,,,,,,,,,,,19.05
2024-12-06 08:51:40,,26.92,0.00,,,,,,,,,,,,
2024-12-06 08:51:54,,,,22.86,,,,,,,,,,,
2024-12-06 08:52:14,0.80,,,,,,,,,,,,,,
2024-12-06 08:52:27,,,,,,,,,18.54,,,,,,
2024-12-06 08:54:05,,,,,,,0.00,,,,,,,,
2024-12-06 08:55:04,,,,,,,,,,,,,3.30,,
2024-12-06 08:55:07,,,,,,,,29.97,,,,,,,
2024-12-06 08:55:25,,,,,,,,,,25.15,,,,,
2024-12-06 08:55:32,,,,,25.91,,,,,,,,,,
2024-12-06 08:55:41,,,,,,25.91,,,,,,,,,
2024-12-06 08:56:02,,,,,,,,,,,0.00,,,,
2024-12-06 08:56:05,,,,,,,,,,,,25.91,,,
2024-12-06 08:56:21,,,,,,,,,,,,,,0.00,
2024-12-06 08:56:38,,,,,,,,,,,,,,,19.05
2024-12-06 08:56:40,,26.92,0.00,,,,,,,,,,,,
2024-12-06 08:56:54,,,,22.86,,,,,,,,,,,
2024-12-06 08:57:14,0.80,,,,,,,,,,,,,,
2024-12-06 08:57:27,,,,,,,,,18.54,,,,,,
2024-12-06 08:59:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:00:04,,,,,,,,,,,,,3.30,,
2024-12-06 09:00:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:00:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:00:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:00:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:01:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:01:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:01:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:01:38,,,,,,,,,,,,,,,19.05
2024-12-06 09:01:40,,26.92,0.25,,,,,,,,,,,,
2024-12-06 09:01:54,,,,22.86,,,,,,,,,,,
2024-12-06 09:02:14,0.80,,,,,,,,,,,,,,
2024-12-06 09:02:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:04:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:05:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:05:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:05:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:05:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:05:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:06:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:06:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:06:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:06:38,,,,,,,,,,,,,,,19.05
2024-12-06 09:06:40,,26.92,0.25,,,,,,,,,,,,
2024-12-06 09:06:54,,,,22.86,,,,,,,,,,,
2024-12-06 09:07:14,0.80,,,,,,,,,,,,,,
2024-12-06 09:07:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:09:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:10:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:10:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:10:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:10:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:10:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:11:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:11:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:11:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:11:39,,,,,,,,,,,,,,,19.05
2024-12-06 09:11:40,,26.92,0.25,,,,,,,,,,,,
2024-12-06 09:11:54,,,,22.86,,,,,,,,,,,
2024-12-06 09:12:14,0.80,,,,,,,,,,,,,,
2024-12-06 09:12:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:14:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:15:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:15:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:15:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:15:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:15:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:16:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:16:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:16:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:16:39,,,,,,,,,,,,,,,19.05
2024-12-06 09:16:40,,26.92,0.25,,,,,,,,,,,,
2024-12-06 09:16:54,,,,22.86,,,,,,,,,,,
2024-12-06 09:17:14,0.80,,,,,,,,,,,,,,
2024-12-06 09:17:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:19:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:20:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:20:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:20:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:20:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:20:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:21:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:21:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:21:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:21:39,,,,,,,,,,,,,,,19.05
2024-12-06 09:21:40,,26.92,0.25,,,,,,,,,,,,
2024-12-06 09:21:54,,,,22.86,,,,,,,,,,,
2024-12-06 09:22:14,0.80,,,,,,,,,,,,,,
2024-12-06 09:22:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:24:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:25:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:25:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:25:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:25:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:25:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:26:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:26:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:26:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:26:39,,,,,,,,,,,,,,,19.05
2024-12-06 09:26:40,,26.92,0.25,,,,,,,,,,,,
2024-12-06 09:26:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:27:14,0.80,,,,,,,,,,,,,,
2024-12-06 09:27:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:29:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:30:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:30:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:30:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:30:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:30:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:31:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:31:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:31:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:31:40,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 09:31:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:32:19,0.80,,,,,,,,,,,,,,
2024-12-06 09:32:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:34:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:35:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:35:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:35:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:35:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:35:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:36:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:36:05,,,,,,,,,,,,25.91,,,
2024-12-06 09:36:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:36:40,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 09:36:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:37:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:39:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:40:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:40:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:40:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:40:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:40:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:41:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:41:06,,,,,,,,,,,,25.91,,,
2024-12-06 09:41:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:41:40,,26.92,,,,,,,,,,,,,
2024-12-06 09:41:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 09:41:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:42:19,0.80,,,,,,,,,,,,,,
2024-12-06 09:42:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:44:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:45:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:45:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:45:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:45:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:45:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:46:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:46:06,,,,,,,,,,,,25.91,,,
2024-12-06 09:46:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:46:40,,26.92,,,,,,,,,,,,,
2024-12-06 09:46:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 09:46:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:47:15,0.80,,,,,,,,,,,,,,
2024-12-06 09:47:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:49:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:50:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:50:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:50:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:50:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:50:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:51:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:51:06,,,,,,,,,,,,25.91,,,
2024-12-06 09:51:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:51:40,,26.92,,,,,,,,,,,,,
2024-12-06 09:51:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 09:51:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:52:15,0.80,,,,,,,,,,,,,,
2024-12-06 09:52:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:54:05,,,,,,,0.00,,,,,,,,
2024-12-06 09:55:06,,,,,,,,,,,,,3.30,,
2024-12-06 09:55:07,,,,,,,,29.97,,,,,,,
2024-12-06 09:55:25,,,,,,,,,,25.15,,,,,
2024-12-06 09:55:32,,,,,25.91,,,,,,,,,,
2024-12-06 09:55:41,,,,,,25.91,,,,,,,,,
2024-12-06 09:56:02,,,,,,,,,,,0.00,,,,
2024-12-06 09:56:06,,,,,,,,,,,,25.91,,,
2024-12-06 09:56:21,,,,,,,,,,,,,,0.00,
2024-12-06 09:56:40,,26.92,,,,,,,,,,,,,
2024-12-06 09:56:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 09:56:55,,,,22.86,,,,,,,,,,,
2024-12-06 09:57:15,0.80,,,,,,,,,,,,,,
2024-12-06 09:57:27,,,,,,,,,18.54,,,,,,
2024-12-06 09:59:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:00:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:00:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:00:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:00:32,,,,,25.91,,,,,,,,,,
2024-12-06 10:00:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:01:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:01:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:01:21,,,,,,,,,,,,,,0.00,
2024-12-06 10:01:40,,26.92,,,,,,,,,,,,,
2024-12-06 10:01:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 10:01:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:02:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:02:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:04:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:05:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:05:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:05:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:05:32,,,,,25.91,,,,,,,,,,
2024-12-06 10:05:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:06:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:06:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:06:22,,,,,,,,,,,,,,0.00,
2024-12-06 10:06:40,,26.92,,,,,,,,,,,,,
2024-12-06 10:06:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 10:06:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:07:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:07:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:09:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:10:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:10:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:10:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:10:32,,,,,25.91,,,,,,,,,,
2024-12-06 10:10:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:11:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:11:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:11:40,,26.92,,,,,,,,,,,,,
2024-12-06 10:11:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 10:11:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:11:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:12:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:12:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:14:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:15:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:15:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:15:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:15:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:15:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:16:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:16:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:16:40,,26.92,,,,,,,,,,,,,
2024-12-06 10:16:41,,,0.25,,,,,,,,,,,,0.00
2024-12-06 10:16:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:16:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:17:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:17:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:19:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:20:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:20:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:20:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:20:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:20:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:21:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:21:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:21:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:21:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:21:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:22:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:22:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:24:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:25:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:25:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:25:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:25:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:25:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:26:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:26:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:26:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:26:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:26:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:27:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:27:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:29:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:30:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:30:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:30:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:30:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:30:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:31:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:31:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:31:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:31:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:31:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:32:16,0.80,,,,,,,,,,,,,,
2024-12-06 10:32:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:34:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:35:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:35:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:35:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:35:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:35:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:36:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:36:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:36:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:36:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:36:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:37:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:37:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:39:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:40:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:40:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:40:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:40:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:40:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:41:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:41:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:41:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:41:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:41:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:42:15,0.80,,,,,,,,,,,,,,
2024-12-06 10:42:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:44:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:45:06,,,,,,,,,,,,,3.30,,
2024-12-06 10:45:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:45:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:45:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:45:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:46:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:46:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:46:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:46:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:46:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:47:16,0.80,,,,,,,,,,,,,,
2024-12-06 10:47:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:49:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:50:07,,,,,,,,,,,,,3.30,,
2024-12-06 10:50:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:50:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:50:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:50:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:51:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:51:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:51:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:51:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:51:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:52:16,0.80,,,,,,,,,,,,,,
2024-12-06 10:52:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:54:05,,,,,,,0.00,,,,,,,,
2024-12-06 10:55:07,,,,,,,,29.97,,,,,,,
2024-12-06 10:55:08,,,,,,,,,,,,,3.30,,
2024-12-06 10:55:25,,,,,,,,,,25.15,,,,,
2024-12-06 10:55:33,,,,,25.91,,,,,,,,,,
2024-12-06 10:55:41,,,,,,25.91,,,,,,,,,
2024-12-06 10:56:02,,,,,,,,,,,0.00,,,,
2024-12-06 10:56:06,,,,,,,,,,,,25.91,,,
2024-12-06 10:56:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 10:56:42,,,,,,,,,,,,,,0.00,
2024-12-06 10:56:55,,,,22.86,,,,,,,,,,,
2024-12-06 10:57:17,0.80,,,,,,,,,,,,,,
2024-12-06 10:57:27,,,,,,,,,18.54,,,,,,
2024-12-06 10:59:05,,,,,,,0.00,,,,,,,,
2024-12-06 11:00:07,,,,,,,,29.97,,,,,,,
2024-12-06 11:00:08,,,,,,,,,,,,,3.30,,
2024-12-06 11:00:25,,,,,,,,,,25.15,,,,,
2024-12-06 11:00:33,,,,,25.91,,,,,,,,,,
2024-12-06 11:00:41,,,,,,25.91,,,,,,,,,
2024-12-06 11:01:02,,,,,,,,,,,0.00,,,,
2024-12-06 11:01:06,,,,,,,,,,,,25.91,,,
2024-12-06 11:01:41,,26.92,0.25,,,,,,,,,,,,0.00
2024-12-06 11:01:42,,,,,,,,,,,,,,0.00,
2024-12-06 11:01:55,,,,22.86,,,,,,,,,,,
2024-12-06 11:02:15,0.80,,,,,,,,,,,,,,
2024-12-06 11:02:27,,,,,,,,,18.54,,,,,,
2024-12-06 11:04:05,,,,,,,0.00,,,,,,,,
2024-12-06 11:05:07,,,,,,,,29.97,,,,,,,
2024-12-06 11:05:08,,,,,,,,,,,,,3.30,,
2024-12-06 11:05:25,,,,,,,,,,25.15,,,,,
2024-12-06 11:05:33,,,,,25.91,,,,,,,,,,
2024-12-06 11:05:41,,,,,,25.91,,,,,,,,,
2024-12-06 11:06:02,,,,,,,,,,,0.00,,,,
2024-12-06 11:06:06,,,,,,,,,,,,25.91,,,
2024-12-06 11:06:41,,26.92,0.25,,,,,,,,,,,,
2024-12-06 11:06:42,,,,,,,,,,,,,,0.00,0.00
